label,CCD,Nitro A,Nitro B,Nitro C,Total Nitro,YNO A,YNO B,YNO C,YNO Total,SUMo I,SUNO II,SUNO III,Sumo Total,Amino acid number,Number of negative amino acids,Number of positive amino acids,Molecular weight,Theoretical pI,Number of carbon atoms,Number of hydrogen atoms,Number of nitrogen atoms,Number of oxygen atoms,Number of sulphur atoms,Instability Index,Aliphatic_index,Gravy,Composition of A,Composition of R,Composition of N,Composition of D,Composition of C,Composition of Q,Composition of E,Composition of G,Composition of H,Composition of I,Composition of L,Composition of K,Composition of M,Composition of F,Composition of P,Composition of S,Composition of T,Composition of W,Composition of Y,Composition of V
1,42,0,1,0,1,0,1,1,2,4,1,0,5,638,103,75,68200.3,4.88,2977,4857,821,967,18,33.34,90.74,-0.267,0.13322884,0.003134796,0.081504702,0.079937304,0.021943574,0.078369906,0.012539185,0.068965517,0.087774295,0.064263323,0.02507837,0.037617555,0.032915361,0.045454545,0.029780564,0.037617555,0.054858934,0.087774295,0.001567398,0.015673981
1,40,0,0,0,0,0,1,1,2,3,0,0,3,637,104,73,68403.2,4.79,2986,4866,826,978,13,34.05,91,-0.326,0.12244898,0.003139717,0.080062794,0.083202512,0.021978022,0.076923077,0.010989011,0.062794349,0.081632653,0.073783359,0.017268446,0.037676609,0.03610675,0.054945055,0.032967033,0.03610675,0.062794349,0.087912088,0.001569859,0.015698587
1,42,0,1,0,1,0,1,1,2,4,0,0,4,638,107,79,68460.6,4.92,2993,4885,825,970,16,33.37,91.19,-0.288,0.131661442,0.003134796,0.084639498,0.0830721,0.023510972,0.072100313,0.014106583,0.065830721,0.090909091,0.068965517,0.021943574,0.034482759,0.034482759,0.039184953,0.032915361,0.040752351,0.054858934,0.087774295,0.001567398,0.014106583
1,40,0,1,0,1,0,1,1,2,4,0,0,4,641,108,77,68800.8,4.83,3004,4897,831,979,15,36.9,91.36,-0.298,0.129485179,0.003120125,0.08424337,0.08424337,0.023400936,0.071762871,0.012480499,0.063962559,0.085803432,0.068642746,0.020280811,0.03900156,0.035881435,0.042121685,0.034321373,0.040561622,0.053042122,0.092043682,0.001560062,0.014040562
1,48,0,1,0,1,0,1,1,2,3,0,0,3,638,104,75,68755,4.87,3010,4911,825,974,16,35.3,93.13,-0.264,0.117554859,0.003134796,0.076802508,0.086206897,0.023510972,0.073667712,0.012539185,0.073667712,0.084639498,0.067398119,0.021943574,0.037617555,0.034482759,0.045454545,0.032915361,0.042319749,0.05799373,0.090909091,0.001567398,0.015673981
1,40,0,1,0,1,1,1,1,3,3,1,0,4,648,109,84,69786.8,4.91,3035,4964,854,993,15,29.07,88.15,-0.406,0.12037037,0.00308642,0.078703704,0.089506173,0.021604938,0.087962963,0.00617284,0.075617284,0.084876543,0.067901235,0.020061728,0.040123457,0.033950617,0.044753086,0.044753086,0.037037037,0.055555556,0.069444444,0.00154321,0.016975309
1,42,0,0,0,0,0,1,1,2,2,0,0,2,638,105,80,68448.2,4.89,2978,4869,829,980,15,31.01,88.12,-0.355,0.115987461,0.003134796,0.084639498,0.079937304,0.023510972,0.0830721,0.007836991,0.059561129,0.084639498,0.078369906,0.020376176,0.029780564,0.032915361,0.045454545,0.040752351,0.053291536,0.061128527,0.078369906,0.001567398,0.015673981
1,26,0,0,0,0,0,1,1,2,4,0,0,4,637,111,75,68438.2,4.7,2983,4847,813,985,18,30.24,86.83,-0.338,0.100470958,0.003139717,0.086342229,0.087912088,0.029827316,0.086342229,0.009419152,0.065934066,0.08477237,0.069073783,0.025117739,0.03610675,0.037676609,0.03610675,0.032967033,0.050235479,0.062794349,0.083202512,0.001569859,0.010989011
1,39,0,0,0,0,0,1,1,2,3,1,0,4,638,105,75,69286.1,4.83,3007,4912,846,991,16,34.28,89.01,-0.429,0.103448276,0.001567398,0.086206897,0.078369906,0.021943574,0.073667712,0.012539185,0.068965517,0.078369906,0.076802508,0.023510972,0.043887147,0.036050157,0.059561129,0.039184953,0.042319749,0.064263323,0.07523511,0.001567398,0.012539185
1,39,0,0,0,0,0,1,1,2,3,1,0,4,638,105,75,69258,4.83,3005,4908,846,991,16,34.38,88.71,-0.433,0.105015674,0.001567398,0.086206897,0.078369906,0.021943574,0.073667712,0.012539185,0.068965517,0.078369906,0.076802508,0.023510972,0.043887147,0.036050157,0.059561129,0.039184953,0.042319749,0.064263323,0.073667712,0.001567398,0.012539185
1,40,0,0,0,0,0,1,1,2,3,1,0,4,638,105,75,69231,4.83,3004,4907,845,991,16,34.38,88.71,-0.429,0.105015674,0.001567398,0.086206897,0.078369906,0.021943574,0.073667712,0.012539185,0.068965517,0.078369906,0.076802508,0.023510972,0.042319749,0.036050157,0.059561129,0.039184953,0.043887147,0.064263323,0.073667712,0.001567398,0.012539185
1,40,0,0,0,0,0,1,1,2,3,1,0,4,638,105,75,69231,4.83,3004,4907,845,991,16,34.38,88.71,-0.429,0.105015674,0.001567398,0.086206897,0.078369906,0.021943574,0.073667712,0.012539185,0.068965517,0.078369906,0.076802508,0.023510972,0.042319749,0.036050157,0.059561129,0.039184953,0.043887147,0.064263323,0.073667712,0.001567398,0.012539185
1,39,0,0,0,0,0,1,1,2,3,1,0,4,638,105,75,69258,4.83,3005,4908,846,991,16,34.38,88.71,-0.433,0.105015674,0.001567398,0.086206897,0.078369906,0.021943574,0.073667712,0.012539185,0.068965517,0.078369906,0.076802508,0.023510972,0.043887147,0.036050157,0.059561129,0.039184953,0.042319749,0.064263323,0.073667712,0.001567398,0.012539185
1,44,0,0,0,0,0,0,1,1,4,2,0,6,639,108,76,68861.6,4.77,2995,4892,832,991,14,37.18,89.22,-0.369,0.120500782,0.001564945,0.084507042,0.084507042,0.026604069,0.070422535,0.009389671,0.070422535,0.084507042,0.070422535,0.020344288,0.043818466,0.03286385,0.050078247,0.034428795,0.043818466,0.064162754,0.076682316,0.001564945,0.009389671
1,38,0,0,0,0,0,1,1,2,3,1,0,4,638,105,75,69114.9,4.83,3001,4903,843,988,16,34.15,88.57,-0.409,0.109717868,0.001567398,0.086206897,0.078369906,0.023510972,0.073667712,0.012539185,0.068965517,0.078369906,0.07523511,0.023510972,0.040752351,0.036050157,0.05799373,0.039184953,0.039184953,0.068965517,0.073667712,0.001567398,0.010971787
1,38,0,0,0,0,0,1,1,2,3,1,0,4,638,105,75,69114.9,4.83,3001,4903,843,988,16,34.15,88.57,-0.409,0.109717868,0.001567398,0.086206897,0.078369906,0.023510972,0.073667712,0.012539185,0.068965517,0.078369906,0.07523511,0.023510972,0.040752351,0.036050157,0.05799373,0.039184953,0.039184953,0.068965517,0.073667712,0.001567398,0.010971787
1,38,0,0,0,0,0,1,1,2,3,1,0,4,638,105,75,69127,4.83,3003,4907,843,987,16,34.11,89.18,-0.4,0.109717868,0.001567398,0.086206897,0.078369906,0.023510972,0.073667712,0.012539185,0.070532915,0.078369906,0.07523511,0.023510972,0.040752351,0.036050157,0.05799373,0.039184953,0.039184953,0.067398119,0.073667712,0.001567398,0.010971787
1,38,0,0,0,0,0,1,1,2,3,1,0,4,638,105,75,69114.9,4.83,3001,4903,843,988,16,34.15,88.57,-0.409,0.109717868,0.001567398,0.086206897,0.078369906,0.023510972,0.073667712,0.012539185,0.068965517,0.078369906,0.07523511,0.023510972,0.040752351,0.036050157,0.05799373,0.039184953,0.039184953,0.068965517,0.073667712,0.001567398,0.010971787
1,32,0,1,0,1,1,1,1,3,2,1,0,3,636,99,82,69301.4,5.14,3005,4917,853,977,21,28.78,83.87,-0.443,0.092767296,0.003144654,0.070754717,0.08490566,0.023584906,0.077044025,0.007861635,0.059748428,0.077044025,0.066037736,0.029874214,0.047169811,0.04245283,0.044025157,0.051886792,0.047169811,0.06918239,0.088050314,0.001572327,0.01572327
1,42,0,0,0,0,1,1,1,3,2,2,0,4,610,111,75,66361.3,4.65,2871,4705,795,978,11,34.21,87.74,-0.523,0.078688525,0.001639344,0.086885246,0.095081967,0.021311475,0.075409836,0.004918033,0.067213115,0.08852459,0.075409836,0.016393443,0.047540984,0.032786885,0.054098361,0.03442623,0.057377049,0.06557377,0.083606557,0,0.013114754
1,42,0,0,0,0,1,1,1,3,2,2,0,4,610,111,75,66361.3,4.65,2871,4705,795,978,11,34.21,87.74,-0.523,0.078688525,0.001639344,0.086885246,0.095081967,0.021311475,0.075409836,0.004918033,0.067213115,0.08852459,0.075409836,0.016393443,0.047540984,0.032786885,0.054098361,0.03442623,0.057377049,0.06557377,0.083606557,0,0.013114754
1,42,0,0,0,0,1,1,1,3,2,2,0,4,610,111,75,66361.3,4.65,2871,4705,795,978,11,34.21,87.74,-0.523,0.078688525,0.001639344,0.086885246,0.095081967,0.021311475,0.075409836,0.004918033,0.067213115,0.08852459,0.075409836,0.016393443,0.047540984,0.032786885,0.054098361,0.03442623,0.057377049,0.06557377,0.083606557,0,0.013114754
1,42,0,0,0,0,1,1,1,3,2,2,0,4,610,111,75,66361.3,4.65,2871,4705,795,978,11,34.21,87.74,-0.523,0.078688525,0.001639344,0.086885246,0.095081967,0.021311475,0.075409836,0.004918033,0.067213115,0.08852459,0.075409836,0.016393443,0.047540984,0.032786885,0.054098361,0.03442623,0.057377049,0.06557377,0.083606557,0,0.013114754
1,42,0,0,0,0,1,1,1,3,2,2,0,4,610,111,75,66361.3,4.65,2871,4705,795,978,11,34.21,87.74,-0.523,0.078688525,0.001639344,0.086885246,0.095081967,0.021311475,0.075409836,0.004918033,0.067213115,0.08852459,0.075409836,0.016393443,0.047540984,0.032786885,0.054098361,0.03442623,0.057377049,0.06557377,0.083606557,0,0.013114754
1,42,0,0,0,0,1,1,1,3,2,2,0,4,610,111,75,66361.3,4.65,2871,4705,795,978,11,34.21,87.74,-0.523,0.078688525,0.001639344,0.086885246,0.095081967,0.021311475,0.075409836,0.004918033,0.067213115,0.08852459,0.075409836,0.016393443,0.047540984,0.032786885,0.054098361,0.03442623,0.057377049,0.06557377,0.083606557,0,0.013114754
1,40,0,0,0,0,1,1,1,3,3,2,0,5,609,114,72,66145.9,4.57,2864,4680,784,981,11,35.17,87.41,-0.518,0.078817734,0.001642036,0.090311987,0.096880131,0.02134647,0.075533662,0.006568144,0.067323481,0.088669951,0.075533662,0.016420361,0.041050903,0.034482759,0.055829228,0.02955665,0.0591133,0.065681445,0.082101806,0,0.013136289
1,43,0,0,0,0,1,1,1,3,4,1,0,5,609,104,70,64980.1,4.63,2829,4621,767,951,12,27.52,88.78,-0.329,0.113300493,0,0.088669951,0.082101806,0.027914614,0.08045977,0.004926108,0.065681445,0.088669951,0.075533662,0.019704433,0.034482759,0.031198686,0.047619048,0.026272578,0.057471264,0.067323481,0.077175698,0,0.011494253
1,43,0,0,0,0,1,1,1,3,4,1,0,5,609,104,70,64980.1,4.63,2829,4621,767,951,12,27.52,88.78,-0.329,0.113300493,0,0.088669951,0.082101806,0.027914614,0.08045977,0.004926108,0.065681445,0.088669951,0.075533662,0.019704433,0.034482759,0.031198686,0.047619048,0.026272578,0.057471264,0.067323481,0.077175698,0,0.011494253
1,38,0,0,0,0,1,1,1,3,4,0,0,4,608,104,69,64920,4.62,2824,4609,769,948,13,27.13,88.78,-0.324,0.118421053,0,0.087171053,0.083881579,0.027960526,0.078947368,0.004934211,0.065789474,0.085526316,0.074013158,0.021381579,0.039473684,0.03125,0.046052632,0.027960526,0.052631579,0.065789474,0.077302632,0,0.011513158
1,37,0,0,0,0,1,1,1,3,4,0,0,4,608,104,69,64936,4.61,2824,4609,769,949,13,26.79,88.62,-0.328,0.116776316,0,0.088815789,0.082236842,0.027960526,0.078947368,0.004934211,0.065789474,0.085526316,0.074013158,0.021381579,0.039473684,0.03125,0.046052632,0.027960526,0.052631579,0.067434211,0.077302632,0,0.011513158
1,38,0,0,0,0,1,1,1,3,4,0,0,4,608,104,69,64920,4.62,2824,4609,769,948,13,27.13,88.78,-0.324,0.118421053,0,0.087171053,0.083881579,0.027960526,0.078947368,0.004934211,0.065789474,0.085526316,0.074013158,0.021381579,0.039473684,0.03125,0.046052632,0.027960526,0.052631579,0.065789474,0.077302632,0,0.011513158
1,38,0,0,0,0,1,1,1,3,4,0,0,4,608,104,69,64920,4.62,2824,4609,769,948,13,27.13,88.78,-0.324,0.118421053,0,0.087171053,0.083881579,0.027960526,0.078947368,0.004934211,0.065789474,0.085526316,0.074013158,0.021381579,0.039473684,0.03125,0.046052632,0.027960526,0.052631579,0.065789474,0.077302632,0,0.011513158
1,38,0,0,0,0,1,1,1,3,3,1,0,4,607,104,70,64811.9,4.63,2820,4613,769,946,12,22.62,89.56,-0.326,0.113673806,0,0.088962109,0.082372323,0.026359143,0.082372323,0.004942339,0.065897858,0.085667216,0.075782537,0.019769357,0.037891269,0.031301483,0.044481054,0.029654036,0.046128501,0.074135091,0.07907743,0,0.011532125
1,41,0,0,0,0,1,1,1,3,3,2,0,5,607,103,69,64795.9,4.62,2822,4613,765,947,12,26.75,89.08,-0.315,0.115321252,0,0.082372323,0.087314662,0.026359143,0.080724876,0.003294893,0.064250412,0.084019769,0.075782537,0.019769357,0.036243822,0.032948929,0.044481054,0.029654036,0.049423394,0.075782537,0.07907743,0,0.013179572
1,26,0,0,0,0,1,1,1,3,3,0,0,3,628,101,76,67046,4.92,2928,4810,784,971,16,35.52,91.05,-0.279,0.100318471,0.001592357,0.073248408,0.087579618,0.02388535,0.082802548,0.00955414,0.081210191,0.101910828,0.073248408,0.02388535,0.042993631,0.027070064,0.027070064,0.01910828,0.068471338,0.070063694,0.071656051,0,0.01433121
1,57,0,0,0,0,1,1,1,3,2,1,0,3,644,112,78,68919.6,4.73,3007,4910,820,1001,11,33.02,89.41,-0.346,0.119565217,0.001552795,0.085403727,0.088509317,0.02484472,0.074534161,0.007763975,0.060559006,0.091614907,0.074534161,0.01552795,0.034161491,0.034161491,0.041925466,0.029503106,0.051242236,0.065217391,0.085403727,0.001552795,0.01242236
1,40,0,0,0,0,1,1,1,3,2,2,0,4,638,115,74,68340.7,4.62,2964,4836,814,999,15,27.77,89.2,-0.355,0.123824451,0.003134796,0.090909091,0.089341693,0.020376176,0.073667712,0.009404389,0.067398119,0.086206897,0.068965517,0.020376176,0.039184953,0.029780564,0.040752351,0.029780564,0.048589342,0.061128527,0.081504702,0.001567398,0.014106583
1,28,0,0,0,0,3,1,1,5,3,1,0,4,646,101,79,69759.4,4.98,3037,4927,845,1000,15,28.93,83.51,-0.446,0.088235294,0.003095975,0.080495356,0.075851393,0.027863777,0.091331269,0.009287926,0.074303406,0.083591331,0.066563467,0.020123839,0.044891641,0.037151703,0.043343653,0.03869969,0.057275542,0.069659443,0.068111455,0.001547988,0.018575851
1,46,0,0,0,0,0,0,1,1,3,1,0,4,635,107,77,68760.8,4.8,2993,4893,831,979,18,32.37,88.25,-0.396,0.122834646,0.001574803,0.078740157,0.08976378,0.023622047,0.074015748,0.007874016,0.067716535,0.086614173,0.070866142,0.026771654,0.040944882,0.034645669,0.05984252,0.034645669,0.028346457,0.061417323,0.075590551,0.001574803,0.012598425
1,39,0,0,0,0,0,1,1,2,2,0,0,2,640,98,79,69420.2,5.15,3022,4906,842,992,16,32.51,83.53,-0.463,0.090625,0.003125,0.0703125,0.0828125,0.028125,0.078125,0.0125,0.0671875,0.0890625,0.0703125,0.021875,0.0546875,0.0359375,0.0421875,0.034375,0.0671875,0.0609375,0.071875,0.0015625,0.0171875
1,38,0,0,0,0,0,0,1,1,2,3,0,5,641,105,81,68752.2,4.97,2987,4861,847,985,11,32.87,86.19,-0.394,0.121684867,0.003120125,0.085803432,0.07800312,0.028081123,0.08424337,0.010920437,0.060842434,0.082683307,0.068642746,0.014040562,0.03900156,0.028081123,0.04524181,0.043681747,0.048361934,0.060842434,0.081123245,0.001560062,0.014040562
1,42,0,0,0,0,0,1,1,2,2,3,0,5,641,105,82,68778.2,5.02,2990,4867,847,984,11,33.03,86.35,-0.393,0.12324493,0.003120125,0.085803432,0.07800312,0.026521061,0.082683307,0.012480499,0.060842434,0.08424337,0.068642746,0.014040562,0.035881435,0.028081123,0.043681747,0.043681747,0.049921997,0.060842434,0.081123245,0.001560062,0.015600624
1,40,0,0,0,0,0,0,1,1,2,3,0,5,638,103,84,68444.2,5.19,2992,4885,843,970,8,33.29,90.09,-0.362,0.115987461,0.003134796,0.0830721,0.078369906,0.028213166,0.087774295,0.014106583,0.062695925,0.090909091,0.076802508,0.009404389,0.029780564,0.028213166,0.048589342,0.040752351,0.048589342,0.056426332,0.0830721,0.001567398,0.012539185
1,35,0,0,0,0,0,1,1,2,4,2,0,6,636,108,79,69024.9,4.86,2997,4905,841,985,17,35.32,87.63,-0.444,0.106918239,0.001572327,0.083333333,0.086477987,0.022012579,0.080188679,0.011006289,0.067610063,0.083333333,0.077044025,0.025157233,0.034591195,0.034591195,0.058176101,0.040880503,0.037735849,0.064465409,0.070754717,0.001572327,0.012578616
1,35,0,0,0,0,0,1,1,2,4,2,0,6,636,108,79,69024.9,4.86,2997,4905,841,985,17,35.32,87.63,-0.444,0.106918239,0.001572327,0.083333333,0.086477987,0.022012579,0.080188679,0.011006289,0.067610063,0.083333333,0.077044025,0.025157233,0.034591195,0.034591195,0.058176101,0.040880503,0.037735849,0.064465409,0.070754717,0.001572327,0.012578616
1,24,1,1,0,2,2,1,1,4,3,0,0,3,858,138,112,96418.5,5.4,4228,6735,1165,1324,42,45.19,76.45,-0.548,0.072261072,0.01981352,0.058275058,0.102564103,0.041958042,0.047785548,0.022144522,0.040792541,0.090909091,0.073426573,0.029137529,0.054778555,0.051282051,0.044289044,0.03962704,0.060606061,0.043123543,0.085081585,0.004662005,0.017482517
1,6,0,0,0,0,0,0,0,0,2,1,0,3,157,27,23,17603.9,5.36,780,1232,216,240,4,53.8,71.97,-0.578,0.063694268,0,0.057324841,0.114649682,0.063694268,0.063694268,0.012738854,0.044585987,0.082802548,0.057324841,0.025477707,0.057324841,0.070063694,0.006369427,0.063694268,0.076433121,0.038216561,0.089171975,0.012738854,0
1,19,2,0,0,2,0,1,2,3,0,1,0,1,641,89,83,70389,5.89,3097,4991,859,968,20,32.93,85.99,-0.347,0.090483619,0.010920437,0.068642746,0.070202808,0.035881435,0.079563183,0.010920437,0.065522621,0.079563183,0.079563183,0.020280811,0.046801872,0.034321373,0.03900156,0.049921997,0.046801872,0.071762871,0.070202808,0.003120125,0.026521061
1,23,2,0,0,2,2,2,3,7,0,0,0,0,636,94,83,69739.7,5.43,3053,4923,853,980,15,35.23,82.81,-0.469,0.078616352,0.007861635,0.072327044,0.075471698,0.033018868,0.086477987,0.009433962,0.073899371,0.081761006,0.06918239,0.01572327,0.048742138,0.034591195,0.04245283,0.048742138,0.053459119,0.073899371,0.066037736,0.003144654,0.025157233
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,3,0,0,0,0,0,0,0,0,0,1,0,1,137,19,15,15619.6,5.39,699,1094,196,207,2,23.17,95.47,-0.399,0.094890511,0,0.04379562,0.094890511,0.04379562,0.072992701,0.02189781,0.080291971,0.03649635,0.102189781,0.01459854,0.072992701,0.04379562,0.058394161,0.072992701,0.02189781,0.02189781,0.051094891,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,15,15749.6,5.23,701,1096,200,212,1,44.23,96.86,-0.471,0.087591241,0,0.03649635,0.109489051,0.04379562,0.058394161,0.02189781,0.072992701,0.02919708,0.109489051,0.00729927,0.102189781,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,15,15749.6,5.23,701,1096,200,212,1,44.23,96.86,-0.471,0.087591241,0,0.03649635,0.109489051,0.04379562,0.058394161,0.02189781,0.072992701,0.02919708,0.109489051,0.00729927,0.102189781,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,15,15749.6,5.23,701,1096,200,212,1,44.23,96.86,-0.471,0.087591241,0,0.03649635,0.109489051,0.04379562,0.058394161,0.02189781,0.072992701,0.02919708,0.109489051,0.00729927,0.102189781,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,20,16,15773.7,5.57,702,1096,202,211,1,39.3,94.01,-0.525,0.087591241,0,0.04379562,0.102189781,0.04379562,0.058394161,0.02919708,0.072992701,0.03649635,0.102189781,0.00729927,0.094890511,0.03649635,0.04379562,0.080291971,0.03649635,0.01459854,0.058394161,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,1,0,1,137,18,16,15647.7,5.72,698,1106,198,209,1,32.05,100.44,-0.431,0.080291971,0,0.03649635,0.094890511,0.03649635,0.065693431,0.01459854,0.080291971,0.03649635,0.124087591,0.00729927,0.087591241,0.04379562,0.051094891,0.080291971,0.04379562,0.02189781,0.04379562,0,0.051094891
1,2,0,0,0,0,0,0,0,0,0,1,0,1,137,18,16,15647.7,5.72,698,1106,198,209,1,32.05,100.44,-0.431,0.080291971,0,0.03649635,0.094890511,0.03649635,0.065693431,0.01459854,0.080291971,0.03649635,0.124087591,0.00729927,0.087591241,0.04379562,0.051094891,0.080291971,0.04379562,0.02189781,0.04379562,0,0.051094891
1,6,0,0,0,0,0,0,0,0,1,0,0,1,142,19,14,16093.2,5.19,714,1121,199,217,4,55.94,85.28,-0.499,0.077464789,0,0.042253521,0.091549296,0.049295775,0.056338028,0.021126761,0.063380282,0.042253521,0.11971831,0.028169014,0.070422535,0.063380282,0.063380282,0.056338028,0.070422535,0.035211268,0.021126761,0.014084507,0.014084507
1,6,0,0,0,0,0,0,0,0,1,0,0,1,142,19,14,16093.2,5.19,714,1121,199,217,4,55.94,85.28,-0.499,0.077464789,0,0.042253521,0.091549296,0.049295775,0.056338028,0.021126761,0.063380282,0.042253521,0.11971831,0.028169014,0.070422535,0.063380282,0.063380282,0.056338028,0.070422535,0.035211268,0.021126761,0.014084507,0.014084507
1,6,0,0,0,0,0,0,0,0,1,0,0,1,142,19,14,16093.2,5.19,714,1121,199,217,4,55.94,85.28,-0.499,0.077464789,0,0.042253521,0.091549296,0.049295775,0.056338028,0.021126761,0.063380282,0.042253521,0.11971831,0.028169014,0.070422535,0.063380282,0.063380282,0.056338028,0.070422535,0.035211268,0.021126761,0.014084507,0.014084507
1,6,0,0,0,0,0,0,0,0,1,0,0,1,142,19,14,16093.2,5.19,714,1121,199,217,4,55.94,85.28,-0.499,0.077464789,0,0.042253521,0.091549296,0.049295775,0.056338028,0.021126761,0.063380282,0.042253521,0.11971831,0.028169014,0.070422535,0.063380282,0.063380282,0.056338028,0.070422535,0.035211268,0.021126761,0.014084507,0.014084507
1,6,0,0,0,0,0,0,0,0,1,0,0,1,142,19,14,16078.2,5.19,715,1124,198,216,4,57.3,88.03,-0.447,0.077464789,0,0.042253521,0.091549296,0.049295775,0.056338028,0.021126761,0.063380282,0.042253521,0.126760563,0.028169014,0.070422535,0.063380282,0.056338028,0.056338028,0.070422535,0.035211268,0.021126761,0.014084507,0.014084507
1,6,0,0,0,0,0,0,0,0,1,0,0,1,142,19,14,16093.2,5.19,714,1121,199,217,4,55.94,85.28,-0.499,0.077464789,0,0.042253521,0.091549296,0.049295775,0.056338028,0.021126761,0.063380282,0.042253521,0.11971831,0.028169014,0.070422535,0.063380282,0.063380282,0.056338028,0.070422535,0.035211268,0.021126761,0.014084507,0.014084507
1,6,0,0,0,0,0,0,0,0,1,0,0,1,142,19,14,16093.2,5.19,714,1121,199,217,4,55.94,85.28,-0.499,0.077464789,0,0.042253521,0.091549296,0.049295775,0.056338028,0.021126761,0.063380282,0.042253521,0.11971831,0.028169014,0.070422535,0.063380282,0.063380282,0.056338028,0.070422535,0.035211268,0.021126761,0.014084507,0.014084507
1,6,0,0,0,0,0,0,0,0,1,0,0,1,142,19,14,16093.2,5.19,714,1121,199,217,4,55.94,85.28,-0.499,0.077464789,0,0.042253521,0.091549296,0.049295775,0.056338028,0.021126761,0.063380282,0.042253521,0.11971831,0.028169014,0.070422535,0.063380282,0.063380282,0.056338028,0.070422535,0.035211268,0.021126761,0.014084507,0.014084507
