label,CCD,Nitro A,Nitro B,Nitro C,Total Nitro,YNO A,YNO B,YNO C,YNO Total,SUMo I,SUNO II,SUNO III,Sumo Total,Amino acid number,Number of negative amino acids,Number of positive amino acids,Molecular weight,Theoretical pI,Number of carbon atoms,Number of hydrogen atoms,Number of nitrogen atoms,Number of oxygen atoms,Number of sulphur atoms,Instability Index,Aliphatic_index,Gravy,Composition of A,Composition of R,Composition of N,Composition of D,Composition of C,Composition of Q,Composition of E,Composition of G,Composition of H,Composition of I,Composition of L,Composition of K,Composition of M,Composition of F,Composition of P,Composition of S,Composition of T,Composition of W,Composition of Y,Composition of V
1,12,1,1,0,2,0,1,0,1,0,0,0,0,564,65,73,64944,8.8,2920,4490,810,831,22,32.74,73.74,-0.513,0.044326241,0.015957447,0.063829787,0.05141844,0.054964539,0.056737589,0.04787234,0.037234043,0.069148936,0.085106383,0.023049645,0.037234043,0.058510638,0.037234043,0.060283688,0.065602837,0.063829787,0.074468085,0.015957447,0.037234043
1,5,1,0,0,1,0,0,0,0,0,0,0,0,158,14,14,15702.2,6.72,675,1039,207,218,5,42.28,59.3,-0.294,0.075949367,0.006329114,0.063291139,0.025316456,0.050632911,0.278481013,0.012658228,0.03164557,0.025316456,0.063291139,0.025316456,0.056962025,0.025316456,0.006329114,0.063291139,0.069620253,0.03164557,0.050632911,0.006329114,0.03164557
1,1,0,0,0,0,0,0,0,0,1,0,0,1,169,20,19,16578.5,5.58,692,1047,227,244,4,60.12,31.72,-0.817,0.029585799,0.00591716,0.053254438,0.065088757,0.035502959,0.384615385,0,0.029585799,0.023668639,0.017751479,0.017751479,0.023668639,0,0.017751479,0.088757396,0.082840237,0.023668639,0.035502959,0.01183432,0.053254438
1,1,0,0,0,0,0,0,0,0,1,0,0,1,176,19,18,16889.7,5.86,703,1060,232,250,4,54.49,31.08,-0.759,0.051136364,0.005681818,0.056818182,0.051136364,0.028409091,0.397727273,0.005681818,0.028409091,0.022727273,0.017045455,0.017045455,0.017045455,0,0.017045455,0.079545455,0.079545455,0.028409091,0.028409091,0.011363636,0.056818182
1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,2,2,5962.3,5.82,292,457,59,67,3,35.99,162.41,1.641,0.055555556,0.037037037,0.018518519,0.018518519,0.074074074,0.092592593,0,0.166666667,0.018518519,0.166666667,0.018518519,0,0.055555556,0,0.018518519,0.018518519,0.074074074,0.092592593,0.018518519,0.055555556
1,41,0,2,0,2,0,0,0,0,2,1,0,3,587,64,46,64035.4,5.51,2808,4425,775,879,29,46.34,82.91,-0.218,0.080068143,0.017035775,0.044293015,0.064735945,0.03407155,0.071550256,0.032367973,0.035775128,0.04088586,0.105621806,0.032367973,0.04770017,0.049403748,0.045996593,0.037478705,0.098807496,0.059625213,0.068143101,0.008517888,0.025553663
1,17,0,1,0,1,1,1,0,2,1,0,0,1,547,79,50,60493.9,4.82,2652,4162,732,843,22,45.27,83.47,-0.31,0.095063985,0.010968921,0.058500914,0.085923218,0.032906764,0.058500914,0.020109689,0.029250457,0.036563071,0.106032907,0.029250457,0.043875686,0.043875686,0.038391225,0.054844607,0.096892139,0.043875686,0.073126143,0.014625229,0.027422303
1,18,0,0,0,0,0,0,0,0,1,0,0,1,871,95,95,98009.8,7.22,4435,6907,1171,1266,35,44.53,91.09,-0.131,0.060849598,0.014925373,0.056257176,0.052812859,0.050516648,0.067738232,0.01836969,0.044776119,0.050516648,0.119402985,0.025258324,0.044776119,0.060849598,0.024110218,0.058553387,0.068886338,0.053960964,0.072330654,0.012629162,0.042479908
1,13,0,3,0,3,1,0,1,2,2,0,0,2,732,118,88,83056.9,5.04,3699,5846,964,1134,34,44.29,86.01,-0.361,0.056010929,0.019125683,0.072404372,0.088797814,0.053278689,0.046448087,0.017759563,0.06284153,0.087431694,0.091530055,0.027322404,0.032786885,0.043715847,0.057377049,0.032786885,0.071038251,0.040983607,0.069672131,0.005464481,0.023224044
1,20,0,1,0,1,0,0,1,1,2,1,0,3,608,98,94,69484.3,6.35,3100,4939,831,943,17,44.6,82.02,-0.574,0.042763158,0.008223684,0.067434211,0.09375,0.047697368,0.054276316,0.018092105,0.032894737,0.101973684,0.110197368,0.019736842,0.029605263,0.044407895,0.037828947,0.052631579,0.070723684,0.055921053,0.075657895,0.003289474,0.032894737
1,3,0,0,0,0,0,0,0,0,0,0,0,0,65,8,14,7507.7,11.16,321,549,107,94,3,35.56,89.69,-0.555,0.030769231,0,0.046153846,0.076923077,0.030769231,0.076923077,0.015384615,0.030769231,0.061538462,0.076923077,0.046153846,0.030769231,0.015384615,0.061538462,0.153846154,0.061538462,0.030769231,0.153846154,0,0
1,4,0,1,0,1,0,2,0,2,0,0,0,0,375,50,42,42818.7,5.74,1912,2982,522,566,15,40.84,88.64,-0.341,0.056,0.021333333,0.066666667,0.066666667,0.045333333,0.053333333,0.026666667,0.058666667,0.045333333,0.106666667,0.018666667,0.056,0.058666667,0.032,0.066666667,0.056,0.050666667,0.064,0.005333333,0.045333333
1,41,0,3,0,3,0,0,2,2,2,0,0,2,1080,138,117,120730.7,5.88,5340,8463,1471,1618,49,46.96,87.39,-0.25,0.075925926,0.009259259,0.051851852,0.075925926,0.044444444,0.056481481,0.028703704,0.059259259,0.059259259,0.088888889,0.036111111,0.050925926,0.038888889,0.038888889,0.049074074,0.085185185,0.044444444,0.075925926,0.008333333,0.022222222
1,6,0,0,0,0,0,1,0,1,0,0,0,0,164,18,15,17324.7,5.2,733,1151,217,230,20,64.74,59.09,-0.193,0.115853659,0.103658537,0.042682927,0.067073171,0.048780488,0.115853659,0.006097561,0.006097561,0.018292683,0.097560976,0.018292683,0.024390244,0.085365854,0.048780488,0.073170732,0.06097561,0.024390244,0.024390244,0,0.018292683
1,44,0,1,0,1,1,3,2,6,0,0,0,0,1150,112,107,127616.9,6.64,5737,9043,1513,1647,64,40.76,95.98,0.093,0.076521739,0.016521739,0.037391304,0.06,0.046956522,0.069565217,0.023478261,0.062608696,0.047826087,0.109565217,0.039130435,0.042608696,0.04,0.026956522,0.045217391,0.079130435,0.06,0.073043478,0.015652174,0.027826087
1,19,0,0,0,0,0,0,0,0,1,0,0,1,871,95,97,98281.1,7.83,4450,6928,1176,1266,35,43.23,90.32,-0.152,0.059701493,0.014925373,0.056257176,0.052812859,0.052812859,0.066590126,0.01836969,0.050516648,0.051664753,0.117106774,0.025258324,0.045924225,0.061997704,0.024110218,0.059701493,0.066590126,0.056257176,0.065442021,0.012629162,0.041331803
1,22,0,1,0,1,0,0,1,1,2,3,0,5,732,109,90,82704.5,5.55,3697,5838,980,1114,27,42.05,86.57,-0.336,0.06147541,0.013661202,0.069672131,0.079234973,0.06010929,0.051912568,0.024590164,0.069672131,0.086065574,0.088797814,0.023224044,0.032786885,0.042349727,0.054644809,0.036885246,0.073770492,0.043715847,0.06420765,0.005464481,0.017759563
1,20,0,2,0,2,0,1,2,3,2,1,0,3,609,96,91,69843,6.23,3125,4965,831,937,21,49.86,83.88,-0.536,0.047619048,0.008210181,0.064039409,0.093596059,0.049261084,0.052545156,0.018062397,0.045977011,0.096880131,0.116584565,0.026272578,0.031198686,0.049261084,0.039408867,0.052545156,0.072249589,0.044334975,0.054187192,0.003284072,0.034482759
1,22,0,0,0,0,0,1,0,1,1,1,0,2,354,50,40,37459.3,5.16,1639,2647,457,526,9,31.83,90.11,-0.213,0.110169492,0.011299435,0.079096045,0.062146893,0.019774011,0.098870056,0.014124294,0.056497175,0.076271186,0.079096045,0.014124294,0.025423729,0.039548023,0.039548023,0.036723164,0.084745763,0.033898305,0.09039548,0.011299435,0.016949153
1,12,0,0,0,0,0,0,1,1,0,0,0,0,355,40,32,37760.7,5.7,1669,2654,466,514,9,35.32,94.51,-0.01,0.107042254,0.014084507,0.05915493,0.053521127,0.030985915,0.098591549,0.028169014,0.045070423,0.042253521,0.098591549,0.011267606,0.022535211,0.03943662,0.03943662,0.047887324,0.084507042,0.047887324,0.095774648,0.008450704,0.025352113
1,6,0,0,0,0,0,0,1,1,1,0,0,1,164,13,17,17837.2,9.33,799,1243,219,237,4,14.1,72.99,-0.293,0.048780488,0,0.048780488,0.030487805,0.067073171,0.115853659,0.030487805,0.048780488,0.079268293,0.048780488,0.024390244,0.067073171,0.042682927,0.048780488,0.024390244,0.06097561,0.079268293,0.103658537,0.006097561,0.024390244
1,19,0,0,0,0,0,1,0,1,1,0,0,1,342,47,37,36597.6,5.22,1609,2604,446,507,9,32.64,96.14,-0.123,0.102339181,0.011695906,0.067251462,0.070175439,0.01754386,0.093567251,0.01754386,0.073099415,0.058479532,0.090643275,0.014619883,0.011695906,0.040935673,0.038011696,0.049707602,0.084795322,0.049707602,0.076023392,0.011695906,0.020467836
1,44,0,1,0,1,1,3,3,7,0,0,0,0,1150,112,107,127472.5,6.6,5727,9031,1511,1652,62,40.77,95.56,0.085,0.077391304,0.015652174,0.037391304,0.06,0.046956522,0.069565217,0.02173913,0.06,0.047826087,0.109565217,0.03826087,0.042608696,0.039130435,0.028695652,0.045217391,0.080869565,0.060869565,0.074782609,0.015652174,0.027826087
1,18,0,1,0,1,0,1,0,1,1,0,0,1,349,38,41,39475.2,8.53,1758,2689,489,530,10,33.18,65.64,-0.729,0.042979943,0.008595989,0.05730659,0.051575931,0.054441261,0.077363897,0.022922636,0.034383954,0.074498567,0.088825215,0.020057307,0.080229226,0.063037249,0.054441261,0.042979943,0.097421203,0.028653295,0.045845272,0.017191977,0.037249284
1,8,0,0,0,0,2,1,1,4,0,1,0,1,186,26,24,21427.2,6.11,979,1481,249,285,4,42.43,68.12,-0.677,0.048387097,0,0.059139785,0.080645161,0.037634409,0.069892473,0.021505376,0.048387097,0.091397849,0.069892473,0.021505376,0.02688172,0.075268817,0.032258065,0.037634409,0.064516129,0.064516129,0.059139785,0.032258065,0.059139785
1,0,0,1,0,1,0,0,0,0,0,0,0,0,57,4,3,6229.5,4.78,297,466,64,73,4,18.15,145.44,1.223,0.087719298,0.052631579,0.035087719,0.035087719,0.035087719,0.105263158,0,0.157894737,0.035087719,0.140350877,0.01754386,0,0.052631579,0,0.01754386,0,0.070175439,0.070175439,0.035087719,0.052631579
1,0,0,0,0,0,0,0,0,0,1,0,0,1,142,27,20,16331.4,5.37,739,1127,201,215,2,25.94,78.17,-0.512,0.042253521,0,0.077464789,0.112676056,0.077464789,0.091549296,0.042253521,0.042253521,0.070422535,0.084507042,0.014084507,0.014084507,0.042253521,0.014084507,0.070422535,0.063380282,0.021126761,0.084507042,0.021126761,0.014084507
1,4,1,0,0,1,0,1,1,2,1,1,0,2,178,48,21,20941.3,4.31,918,1434,230,310,9,50.22,80.56,-0.715,0.04494382,0.005617978,0.095505618,0.174157303,0.050561798,0.033707865,0.016853933,0.06741573,0.084269663,0.106741573,0.04494382,0.039325843,0.011235955,0.028089888,0.033707865,0.061797753,0.039325843,0.028089888,0.005617978,0.028089888
1,10,1,0,0,1,0,0,1,1,0,1,0,1,231,29,41,24789,9.73,1074,1759,327,336,5,52.64,63.68,-0.8,0.060606061,0.004329004,0.047619048,0.077922078,0.025974026,0.121212121,0.025974026,0.047619048,0.112554113,0.038961039,0.017316017,0.043290043,0.073593074,0.012987013,0.064935065,0.082251082,0.047619048,0.082251082,0,0.012987013
1,5,0,1,0,1,0,1,0,1,0,0,0,0,358,50,46,40933.9,6.28,1826,2913,489,550,13,36.64,95.59,-0.334,0.041899441,0.011173184,0.078212291,0.061452514,0.041899441,0.039106145,0.030726257,0.145251397,0.094972067,0.055865922,0.025139665,0.067039106,0.030726257,0.030726257,0.033519553,0.081005587,0.053072626,0.044692737,0.011173184,0.022346369
1,13,0,0,0,0,0,2,1,3,2,0,0,2,730,101,83,82724.7,5.57,3738,5918,960,1123,14,28.95,101.18,-0.197,0.046575342,0.002739726,0.065753425,0.07260274,0.047945205,0.046575342,0.024657534,0.105479452,0.087671233,0.089041096,0.016438356,0.065753425,0.030136986,0.02739726,0.026027397,0.07260274,0.061643836,0.071232877,0.006849315,0.032876712
1,25,0,0,0,0,1,3,0,4,5,1,0,6,920,134,112,104298.2,5.51,4659,7388,1222,1452,17,30.1,95.11,-0.382,0.029347826,0.005434783,0.066304348,0.079347826,0.040217391,0.058695652,0.020652174,0.113043478,0.094565217,0.083695652,0.013043478,0.069565217,0.017391304,0.029347826,0.027173913,0.102173913,0.052173913,0.05326087,0.011956522,0.032608696
1,13,0,0,0,0,2,3,1,6,0,0,0,0,515,74,65,58282.1,5.93,2583,4241,695,798,15,37.92,109.15,-0.274,0.023300971,0.005825243,0.069902913,0.073786408,0.025242718,0.048543689,0.027184466,0.124271845,0.093203883,0.104854369,0.023300971,0.066019417,0.027184466,0.036893204,0.033009709,0.077669903,0.058252427,0.060194175,0,0.021359223
1,6,1,1,0,2,1,0,1,2,3,0,0,3,422,56,55,46807.6,6.58,2065,3342,556,642,18,33.72,90.02,-0.225,0.049763033,0.018957346,0.056872038,0.075829384,0.037914692,0.063981043,0.011848341,0.090047393,0.090047393,0.066350711,0.023696682,0.047393365,0.028436019,0.026066351,0.04028436,0.09478673,0.066350711,0.082938389,0.009478673,0.018957346
1,1,0,0,0,0,0,0,0,0,0,0,0,0,120,33,11,14176.6,4.27,622,943,163,207,5,78.01,69.92,-0.947,0.041666667,0,0.075,0.2,0.041666667,0.05,0.033333333,0.058333333,0.041666667,0.091666667,0.041666667,0.05,0.058333333,0.025,0.05,0.041666667,0.033333333,0.025,0.025,0.016666667
1,0,0,1,0,1,0,0,0,0,0,0,0,0,175,35,22,19962.3,4.74,879,1352,236,280,8,29.83,70.74,-0.708,0.074285714,0.022857143,0.057142857,0.142857143,0.028571429,0.074285714,0.017142857,0.04,0.08,0.062857143,0.022857143,0.062857143,0.04,0.017142857,0.045714286,0.045714286,0.017142857,0.08,0.017142857,0.051428571
1,21,0,0,0,0,2,0,2,4,0,0,0,0,623,106,75,70059.7,4.98,3076,4875,839,988,20,38.01,82.74,-0.543,0.04975923,0.008025682,0.077046549,0.093097913,0.032102729,0.064205457,0.02247191,0.069020867,0.070626003,0.080256822,0.024077047,0.051364366,0.04494382,0.027287319,0.04975923,0.077046549,0.052969502,0.06741573,0.003210273,0.035313002
1,2,0,0,0,0,0,0,0,0,0,0,0,0,102,24,8,11544.8,4.19,504,768,130,165,8,43.92,65.98,-0.588,0.068627451,0.019607843,0.068627451,0.166666667,0.039215686,0.098039216,0.019607843,0.029411765,0.058823529,0.078431373,0.058823529,0.029411765,0.039215686,0.049019608,0.019607843,0.029411765,0.029411765,0.058823529,0.039215686,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,152,37,18,18007,4.54,796,1217,215,251,6,69.86,73.82,-0.849,0.052631579,0,0.078947368,0.164473684,0.052631579,0.046052632,0.032894737,0.065789474,0.052631579,0.085526316,0.039473684,0.059210526,0.052631579,0.019736842,0.065789474,0.032894737,0.026315789,0.032894737,0.019736842,0.019736842
1,15,0,0,0,0,0,1,0,1,0,0,0,0,894,149,90,97955,4.58,4335,6953,1133,1360,39,34.59,96.76,-0.077,0.085011186,0.004474273,0.070469799,0.096196868,0.036912752,0.085011186,0.008948546,0.072706935,0.058165548,0.096196868,0.039149888,0.032438479,0.034675615,0.025727069,0.042505593,0.051454139,0.055928412,0.077181208,0.005592841,0.021252796
1,30,1,1,0,2,5,4,2,11,2,0,0,2,987,196,153,114750,5.03,5042,7975,1385,1606,33,40.09,75.45,-0.848,0.051671733,0.005065856,0.09118541,0.10739615,0.036474164,0.046605876,0.014184397,0.05775076,0.097264438,0.078014184,0.028368794,0.05775076,0.032421479,0.039513678,0.05775076,0.043566363,0.04964539,0.059777102,0.007092199,0.038500507
1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,23,4,7230.6,3.85,317,465,75,117,1,30.54,64.76,-0.689,0.031746032,0,0.142857143,0.222222222,0.095238095,0.095238095,0.031746032,0.047619048,0.047619048,0.015873016,0.015873016,0.015873016,0,0.015873016,0.015873016,0,0.063492063,0.126984127,0,0.015873016
1,20,1,0,0,1,1,2,0,3,0,0,0,0,754,146,91,83402.3,4.61,3620,5848,1006,1178,34,43.42,83.91,-0.457,0.078249337,0.00397878,0.072944297,0.120689655,0.027851459,0.078249337,0.00795756,0.068965517,0.058355438,0.064986737,0.041114058,0.037135279,0.055702918,0.033156499,0.062334218,0.049071618,0.039787798,0.082228117,0.00265252,0.014588859
1,1,0,1,0,1,0,0,0,0,0,0,0,0,175,36,22,20034.3,4.71,882,1356,236,282,8,31.7,70.74,-0.726,0.074285714,0.022857143,0.057142857,0.148571429,0.028571429,0.068571429,0.017142857,0.04,0.08,0.062857143,0.022857143,0.062857143,0.04,0.017142857,0.045714286,0.045714286,0.017142857,0.08,0.017142857,0.051428571
1,10,0,0,0,0,0,1,0,1,0,0,0,0,366,67,51,41470,4.94,1821,2945,503,579,10,33.74,92.4,-0.484,0.051912568,0.005464481,0.087431694,0.095628415,0.035519126,0.06010929,0.010928962,0.084699454,0.073770492,0.090163934,0.021857923,0.043715847,0.035519126,0.035519126,0.06557377,0.057377049,0.054644809,0.06557377,0.00273224,0.021857923
1,12,0,0,0,0,1,0,1,2,1,0,0,1,173,30,28,19575.2,5.85,853,1403,235,277,6,49.68,82.83,-0.701,0.057803468,0,0.063583815,0.10982659,0.005780347,0.046242775,0.011560694,0.040462428,0.10982659,0.10982659,0.034682081,0.028901734,0.034682081,0.028901734,0.052023121,0.092485549,0.069364162,0.063583815,0.011560694,0.028901734
1,77,0,0,0,0,2,1,6,9,5,0,0,5,1684,298,105,183602.1,4.06,7940,12264,2086,2876,20,36.8,72.13,-0.589,0.059382423,0.003562945,0.078384798,0.098574822,0.034441805,0.066508314,0.005344418,0.051068884,0.042755344,0.070071259,0.008313539,0.083135392,0.033847981,0.033847981,0.0195962,0.114608076,0.087885986,0.065320665,0.009501188,0.033847981
1,2,0,0,0,0,0,0,0,0,0,0,0,0,215,47,29,24881.8,4.88,1100,1718,296,350,6,38.65,81.21,-0.76,0.046511628,0.018604651,0.069767442,0.148837209,0.027906977,0.060465116,0.037209302,0.093023256,0.079069767,0.079069767,0.009302326,0.027906977,0.046511628,0.018604651,0.055813953,0.055813953,0.041860465,0.03255814,0.009302326,0.041860465
1,2,1,0,0,1,0,0,0,0,0,0,0,0,135,27,8,15199.7,4.38,658,1013,175,225,7,55.9,74.37,-0.576,0.059259259,0.014814815,0.051851852,0.148148148,0.02962963,0.059259259,0.044444444,0.081481481,0.044444444,0.044444444,0.037037037,0.081481481,0.037037037,0.02962963,0.014814815,0.059259259,0.059259259,0.066666667,0.007407407,0.02962963
1,25,0,2,0,2,4,2,3,9,2,0,0,2,844,177,95,93960.5,4.51,4121,6472,1106,1363,20,34.1,82.46,-0.537,0.073459716,0.007109005,0.088862559,0.120853081,0.035545024,0.077014218,0.018957346,0.06042654,0.069905213,0.072274882,0.016587678,0.04028436,0.035545024,0.028436019,0.042654028,0.05450237,0.042654028,0.08056872,0.005924171,0.028436019
1,16,0,0,0,0,2,2,1,5,1,0,0,1,683,133,96,78364.7,4.81,3444,5411,927,1116,22,37.4,74.51,-0.779,0.057101025,0.014641288,0.079062958,0.115666179,0.030746706,0.052708638,0.007320644,0.054172767,0.087847731,0.077598829,0.017569546,0.058565154,0.040995608,0.029282577,0.052708638,0.052708638,0.055636896,0.060029283,0.008784773,0.046852123
1,5,0,0,0,0,1,2,1,4,0,0,0,0,429,91,45,47545.3,4.4,2091,3304,540,691,15,33.62,88.16,-0.411,0.060606061,0.011655012,0.083916084,0.128205128,0.03030303,0.086247086,0.013986014,0.076923077,0.074592075,0.081585082,0.023310023,0.044289044,0.037296037,0.013986014,0.03030303,0.048951049,0.048951049,0.06993007,0.006993007,0.027972028
1,6,0,0,0,0,0,1,0,1,1,0,0,1,256,53,21,28935.1,4.4,1278,1977,333,419,7,47.41,86.8,-0.525,0.0625,0.0078125,0.0546875,0.15234375,0.0234375,0.06640625,0.02734375,0.07421875,0.05859375,0.07421875,0.01953125,0.0546875,0.0390625,0.04296875,0.0234375,0.0625,0.02734375,0.078125,0.01953125,0.03125
1,6,1,0,0,1,0,1,0,1,1,0,0,1,169,38,21,19481.5,4.45,849,1312,228,284,7,44.29,71.66,-0.69,0.082840237,0.00591716,0.112426036,0.112426036,0.041420118,0.047337278,0.01183432,0.047337278,0.053254438,0.088757396,0.035502959,0.029585799,0.017751479,0.017751479,0.071005917,0.082840237,0.047337278,0.035502959,0.01183432,0.047337278
1,18,0,0,0,0,1,0,0,1,2,1,0,3,595,128,63,66243.4,4.38,2899,4643,767,962,19,40.04,93.51,-0.333,0.067226891,0.001680672,0.084033613,0.131092437,0.033613445,0.070588235,0.011764706,0.084033613,0.057142857,0.072268908,0.030252101,0.031932773,0.033613445,0.030252101,0.048739496,0.057142857,0.043697479,0.08907563,0,0.021848739
1,18,0,0,0,0,1,1,1,3,0,0,0,0,530,102,83,60664.3,5.31,2643,4208,744,845,23,39.66,68.43,-0.879,0.049056604,0.016981132,0.066037736,0.126415094,0.030188679,0.077358491,0.020754717,0.064150943,0.090566038,0.062264151,0.026415094,0.033962264,0.047169811,0.039622642,0.066037736,0.037735849,0.056603774,0.049056604,0,0.039622642
1,9,0,0,0,0,1,1,0,2,0,1,0,1,359,84,49,41201.4,4.64,1817,2873,481,583,13,43.36,80.97,-0.689,0.066852368,0,0.058495822,0.175487465,0.038997214,0.072423398,0.016713092,0.055710306,0.08356546,0.097493036,0.036211699,0.038997214,0.036211699,0.019498607,0.052924791,0.030640669,0.036211699,0.050139276,0.005571031,0.027855153
1,24,0,0,0,0,0,0,0,0,0,0,0,0,468,90,45,51412.5,4.54,2222,3573,601,756,19,37.84,84.53,-0.371,0.074786325,0.006410256,0.061965812,0.13034188,0.021367521,0.064102564,0.023504274,0.076923077,0.05982906,0.049145299,0.034188034,0.038461538,0.032051282,0.025641026,0.036324786,0.074786325,0.072649573,0.096153846,0.004273504,0.017094017
1,10,0,0,0,0,0,0,1,1,1,0,0,1,399,87,38,44842.7,4.38,1984,3055,523,645,9,35.29,83.08,-0.57,0.065162907,0.007518797,0.102756892,0.115288221,0.045112782,0.082706767,0.027568922,0.067669173,0.062656642,0.080200501,0.015037594,0.047619048,0.045112782,0.040100251,0.032581454,0.027568922,0.035087719,0.065162907,0.007518797,0.027568922
1,27,0,0,0,0,2,2,1,5,2,0,0,2,708,140,105,80554.9,4.95,3546,5692,962,1138,17,40.56,86.6,-0.599,0.060734463,0.002824859,0.084745763,0.11299435,0.033898305,0.050847458,0.014124294,0.076271186,0.094632768,0.077683616,0.021186441,0.029661017,0.029661017,0.039548023,0.053672316,0.076271186,0.038135593,0.070621469,0.005649718,0.026836158
1,35,0,0,0,0,0,3,1,4,7,0,0,7,660,137,83,73990.7,4.6,3222,5164,880,1074,18,53.91,82.14,-0.6,0.071212121,0.006060606,0.072727273,0.134848485,0.036363636,0.059090909,0.010606061,0.06969697,0.072727273,0.06969697,0.021212121,0.028787879,0.040909091,0.051515152,0.053030303,0.074242424,0.036363636,0.071212121,0,0.01969697
1,6,0,0,0,0,0,1,0,1,0,0,0,0,296,48,33,31960.3,5.16,1419,2252,382,438,9,41.19,84.02,-0.258,0.091216216,0,0.054054054,0.108108108,0.033783784,0.111486486,0.033783784,0.084459459,0.070945946,0.047297297,0.030405405,0.013513514,0.057432432,0.013513514,0.040540541,0.047297297,0.054054054,0.081081081,0.003378378,0.023648649
1,6,0,0,0,0,1,0,1,2,2,0,0,2,356,47,44,40638.7,6.29,1811,2916,484,547,13,33.57,95.53,-0.329,0.02247191,0.011235955,0.04494382,0.087078652,0.047752809,0.053370787,0.02247191,0.117977528,0.084269663,0.08988764,0.025280899,0.073033708,0.036516854,0.033707865,0.039325843,0.06741573,0.078651685,0.042134831,0.005617978,0.016853933
1,9,0,0,0,0,1,1,1,3,3,0,0,3,487,69,61,55956.9,5.76,2541,4052,646,737,16,38.92,103.04,-0.149,0.026694045,0.002053388,0.059548255,0.082135524,0.055441478,0.057494867,0.018480493,0.147843943,0.090349076,0.069815195,0.030800821,0.059548255,0.034907598,0.026694045,0.034907598,0.047227926,0.069815195,0.05338809,0.008213552,0.024640657
1,13,0,0,0,0,0,0,1,1,1,0,0,1,486,56,57,54051.1,7.73,2391,3911,651,737,15,35.59,106.79,-0.102,0.067901235,0.004115226,0.065843621,0.049382716,0.026748971,0.047325103,0.022633745,0.117283951,0.074074074,0.106995885,0.026748971,0.049382716,0.016460905,0.037037037,0.043209877,0.111111111,0.059670782,0.043209877,0.004115226,0.026748971
1,0,0,0,0,0,1,1,0,2,3,0,0,3,203,29,29,23280.7,6.65,1066,1666,266,311,3,22.11,88.28,-0.47,0.034482759,0.009852217,0.034482759,0.108374384,0.054187192,0.064039409,0.004926108,0.0591133,0.118226601,0.103448276,0.004926108,0.083743842,0.054187192,0.014778325,0.024630542,0.039408867,0.054187192,0.073891626,0.009852217,0.049261084
1,12,1,1,0,2,0,0,0,0,0,0,0,0,318,32,42,35059.5,9.06,1515,2513,437,471,21,36.85,91.67,-0.204,0.08490566,0.031446541,0.040880503,0.059748428,0.006289308,0.056603774,0.01572327,0.06918239,0.075471698,0.078616352,0.034591195,0.047169811,0.022012579,0.047169811,0.056603774,0.075471698,0.072327044,0.088050314,0.003144654,0.034591195
1,13,0,0,0,0,0,0,0,0,1,0,0,1,471,59,53,51815,6.14,2269,3628,638,700,24,34.93,82.19,-0.338,0.067940552,0.01910828,0.061571125,0.063694268,0.031847134,0.082802548,0.027600849,0.072186837,0.067940552,0.072186837,0.031847134,0.053078556,0.04670913,0.033970276,0.044585987,0.059447983,0.070063694,0.06581741,0.010615711,0.016985138
1,4,0,0,0,0,1,0,2,3,1,0,0,1,359,50,54,39678.7,8.43,1723,2754,498,545,16,28.83,67.02,-0.674,0.036211699,0.025069638,0.058495822,0.080779944,0.04178273,0.111420613,0.022284123,0.064066852,0.094707521,0.052924791,0.019498607,0.04178273,0.038997214,0.038997214,0.055710306,0.08356546,0.044568245,0.061281337,0,0.027855153
1,10,0,0,0,0,1,1,0,2,2,0,0,2,609,79,68,68604.3,5.42,3070,4890,794,948,16,34.8,96.68,-0.251,0.034482759,0.001642036,0.062397373,0.067323481,0.049261084,0.062397373,0.011494253,0.133004926,0.087027915,0.075533662,0.024630542,0.073891626,0.022988506,0.039408867,0.024630542,0.096880131,0.055829228,0.041050903,0.006568144,0.02955665
1,17,0,0,0,0,1,1,1,3,6,0,0,6,606,94,73,68161.1,4.98,3037,4957,787,957,11,36,106.67,-0.302,0.04620462,0.00330033,0.054455446,0.100660066,0.028052805,0.051155116,0.00660066,0.108910891,0.095709571,0.117161716,0.014851485,0.064356436,0.028052805,0.04620462,0.024752475,0.070957096,0.062706271,0.047854785,0.004950495,0.02310231
1,5,0,0,0,0,0,1,0,1,1,0,0,1,332,42,43,36653.8,7.7,1639,2701,431,487,13,33.34,107.41,-0.06,0.042168675,0.006024096,0.06626506,0.060240964,0.039156627,0.069277108,0.015060241,0.114457831,0.102409639,0.096385542,0.03313253,0.051204819,0.045180723,0.03313253,0.027108434,0.072289157,0.045180723,0.072289157,0,0.009036145
1,20,0,0,0,0,1,1,0,2,0,0,0,0,303,34,52,33072.3,9.62,1418,2386,424,439,21,39,83.43,-0.308,0.099009901,0.02970297,0.059405941,0.052805281,0.01320132,0.069306931,0.00660066,0.062706271,0.092409241,0.079207921,0.03960396,0.02970297,0.02640264,0.01980198,0.079207921,0.089108911,0.066006601,0.062706271,0.00660066,0.01650165
