label,CCD,Nitro A,Nitro B,Nitro C,Total Nitro,YNO A,YNO B,YNO C,YNO Total,SUMo I,SUNO II,SUNO III,Sumo Total,Amino acid number,Number of negative amino acids,Number of positive amino acids,Molecular weight,Theoretical pI,Number of carbon atoms,Number of hydrogen atoms,Number of nitrogen atoms,Number of oxygen atoms,Number of sulphur atoms,Instability Index,Aliphatic_index,Gravy,Composition of A,Composition of R,Composition of N,Composition of D,Composition of C,Composition of Q,Composition of E,Composition of G,Composition of H,Composition of I,Composition of L,Composition of K,Composition of M,Composition of F,Composition of P,Composition of S,Composition of T,Composition of W,Composition of Y,Composition of V
1,11,0,0,0,0,0,2,0,2,0,0,0,0,141,23,23,14960.8,6.62,645,1068,180,220,3,30.53,73.4,-0.542,0.134751773,0,0.056737589,0.106382979,0.021276596,0.085106383,0.007092199,0.028368794,0.141843972,0.056737589,0.021276596,0.042553191,0,0.014184397,0.021276596,0.078014184,0.070921986,0.092198582,0,0.021276596
1,8,0,1,0,1,0,0,0,0,0,0,0,0,284,17,19,30291.1,8.29,1410,2148,350,377,8,32.07,101.37,0.527,0.11971831,0.014084507,0.035211268,0.024647887,0.066901408,0.116197183,0.024647887,0.084507042,0.035211268,0.084507042,0.014084507,0.017605634,0.045774648,0.017605634,0.031690141,0.059859155,0.063380282,0.080985915,0.017605634,0.045774648
1,10,0,1,0,1,0,0,0,0,0,0,0,0,286,19,22,30710.8,8.66,1417,2181,367,375,11,28.71,98.64,0.43,0.125874126,0.013986014,0.027972028,0.038461538,0.062937063,0.115384615,0.024475524,0.08041958,0.031468531,0.08041958,0.024475524,0.020979021,0.052447552,0.024475524,0.045454545,0.038461538,0.059440559,0.08041958,0.020979021,0.031468531
1,2,0,1,0,1,0,1,0,1,0,0,0,0,167,31,18,18965.4,4.53,867,1320,206,263,4,34.68,83.41,-0.335,0.047904192,0.005988024,0.089820359,0.095808383,0.071856287,0.083832335,0.011976048,0.035928144,0.095808383,0.107784431,0.017964072,0.017964072,0.035928144,0.047904192,0.011976048,0.041916168,0.047904192,0.077844311,0.011976048,0.041916168
1,7,0,1,0,1,0,0,1,1,0,0,0,0,152,22,25,17059,8.67,736,1156,226,231,6,43.97,55.92,-0.899,0.098684211,0.026315789,0.059210526,0.085526316,0.019736842,0.078947368,0.032894737,0.032894737,0.072368421,0.046052632,0.013157895,0.032894737,0.046052632,0.019736842,0.092105263,0.078947368,0.052631579,0.052631579,0.019736842,0.039473684
1,3,0,0,0,0,0,0,0,0,0,0,0,0,88,14,8,9658.1,4.43,427,697,111,134,4,43.98,113.98,-0.003,0.034090909,0.011363636,0.068181818,0.090909091,0.011363636,0.102272727,0,0.102272727,0.056818182,0.113636364,0.034090909,0.068181818,0.045454545,0.022727273,0.034090909,0.045454545,0.034090909,0.090909091,0.011363636,0.022727273
1,7,0,1,0,1,0,0,0,0,0,0,0,0,286,21,24,30547.4,8.53,1407,2160,362,380,10,25.47,95.87,0.369,0.122377622,0.017482517,0.038461538,0.034965035,0.062937063,0.118881119,0.020979021,0.073426573,0.045454545,0.073426573,0.017482517,0.027972028,0.048951049,0.017482517,0.038461538,0.045454545,0.048951049,0.090909091,0.017482517,0.038461538
1,39,0,1,0,1,0,1,0,1,0,0,0,0,516,58,64,57777.4,8.73,2559,4016,714,776,18,45.37,77.79,-0.438,0.054263566,0.013565891,0.060077519,0.052325581,0.040697674,0.060077519,0.021317829,0.046511628,0.065891473,0.081395349,0.021317829,0.05620155,0.054263566,0.029069767,0.058139535,0.110465116,0.048449612,0.07751938,0.015503876,0.032945736
1,8,0,0,0,0,0,0,0,0,0,0,0,0,215,16,20,23095.7,8.91,1058,1663,261,304,6,39.6,90.7,0.116,0.074418605,0.013953488,0.03255814,0.041860465,0.060465116,0.08372093,0.004651163,0.069767442,0.079069767,0.088372093,0.013953488,0.046511628,0.074418605,0.023255814,0.013953488,0.079069767,0.088372093,0.074418605,0.013953488,0.023255814
1,48,0,1,0,1,0,0,1,1,0,0,0,0,340,38,35,37820.4,6.12,1670,2590,450,527,13,53.78,63.41,-0.615,0.055882353,0.011764706,0.041176471,0.070588235,0.05,0.058823529,0.017647059,0.038235294,0.073529412,0.079411765,0.026470588,0.035294118,0.067647059,0.076470588,0.029411765,0.147058824,0.038235294,0.041176471,0.014705882,0.026470588
1,18,0,1,0,1,1,1,1,3,1,0,0,1,549,96,55,62356,4.63,2757,4185,723,891,20,34.72,66.92,-0.65,0.045537341,0.010928962,0.0856102,0.089253188,0.052823315,0.067395264,0.021857923,0.04007286,0.06557377,0.076502732,0.025500911,0.051001821,0.04007286,0.038251366,0.034608379,0.091074681,0.049180328,0.058287796,0.014571949,0.041894353
1,8,0,1,0,1,0,1,0,1,0,0,0,0,279,15,20,29606.5,8.97,1376,2116,344,365,9,34.62,103.91,0.554,0.136200717,0.014336918,0.028673835,0.025089606,0.0609319,0.107526882,0.017921147,0.082437276,0.043010753,0.082437276,0.017921147,0.032258065,0.050179211,0.017921147,0.028673835,0.05734767,0.046594982,0.089605735,0.017921147,0.043010753
1,47,0,1,0,1,1,0,1,2,0,0,0,0,371,35,30,41192.4,5.52,1813,2753,497,583,11,56.56,53.61,-0.768,0.037735849,0.008086253,0.040431267,0.053908356,0.067385445,0.059299191,0.010781671,0.029649596,0.053908356,0.070080863,0.021563342,0.091644205,0.088948787,0.078167116,0.026954178,0.150943396,0.037735849,0.037735849,0.013477089,0.021563342
1,30,0,2,0,2,3,3,0,6,0,0,0,0,335,48,50,37410,8.19,1640,2616,456,527,8,45.33,69.7,-0.71,0.08358209,0.008955224,0.03880597,0.104477612,0.03880597,0.068656716,0.002985075,0.050746269,0.089552239,0.086567164,0.014925373,0.03880597,0.03880597,0.044776119,0.059701493,0.107462687,0.050746269,0.026865672,0.002985075,0.041791045
1,0,0,0,0,0,0,0,2,2,0,0,0,0,162,24,21,18264.9,5.32,812,1296,214,247,8,41.03,93.77,-0.182,0.074074074,0.018518519,0.061728395,0.086419753,0.024691358,0.049382716,0.00617284,0.043209877,0.074074074,0.086419753,0.030864198,0.037037037,0.037037037,0.024691358,0.055555556,0.074074074,0.030864198,0.12345679,0.00617284,0.055555556
1,14,0,0,0,0,0,2,0,2,0,0,0,0,139,22,22,14605.3,6.62,633,1023,175,214,3,22.62,61.29,-0.554,0.179856115,0,0.064748201,0.09352518,0.043165468,0.086330935,0.007194245,0.014388489,0.143884892,0.043165468,0.021582734,0.028776978,0,0.028776978,0.014388489,0.079136691,0.057553957,0.071942446,0,0.021582734
1,13,1,0,0,1,0,0,0,0,0,0,0,0,104,9,14,10965.4,9.56,469,775,141,151,5,43.73,77.98,-0.254,0.134615385,0.019230769,0.028846154,0.057692308,0.009615385,0.086538462,0,0.019230769,0.057692308,0.096153846,0.028846154,0.028846154,0.038461538,0.028846154,0.076923077,0.144230769,0.038461538,0.067307692,0.009615385,0.028846154
1,38,0,0,0,0,0,0,1,1,0,0,0,0,167,13,51,19048.7,10.64,838,1458,252,237,6,48.12,61.98,-1.168,0.077844311,0,0.023952096,0.053892216,0.011976048,0.017964072,0.011976048,0.047904192,0.251497006,0.05988024,0.035928144,0.02994012,0.053892216,0.041916168,0.053892216,0.095808383,0.071856287,0.041916168,0,0.017964072
1,4,0,0,0,0,0,0,1,1,0,0,0,0,283,43,36,31928.3,5.17,1447,2244,370,430,7,23.59,84.31,-0.337,0.045936396,0.003533569,0.06360424,0.088339223,0.049469965,0.102473498,0.007067138,0.056537102,0.074204947,0.084805654,0.021201413,0.035335689,0.045936396,0.017667845,0.053003534,0.038869258,0.060070671,0.084805654,0.007067138,0.060070671
1,9,0,0,0,0,0,0,0,0,0,0,0,0,108,10,14,11655.9,9.69,508,797,153,159,2,33.83,53.24,-0.816,0.055555556,0,0.055555556,0.037037037,0.018518519,0.111111111,0.037037037,0.027777778,0.064814815,0.046296296,0.018518519,0.046296296,0.092592593,0.009259259,0.064814815,0.101851852,0.101851852,0.064814815,0.027777778,0.018518519
1,39,0,0,0,0,0,0,0,0,0,0,0,0,276,29,32,30028.7,8.48,1298,2069,385,413,11,71.95,65.4,-0.696,0.054347826,0.02173913,0.050724638,0.054347826,0.025362319,0.06884058,0.054347826,0.039855072,0.06884058,0.086956522,0.018115942,0.032608696,0.086956522,0.039855072,0.047101449,0.137681159,0.057971014,0.036231884,0.003623188,0.014492754
1,2,0,0,0,0,0,0,0,0,0,0,0,0,110,23,17,12540.8,6.38,556,837,171,162,1,42.14,54.36,-1.269,0.145454545,0,0.036363636,0.172727273,0.036363636,0.081818182,0.190909091,0.036363636,0.154545455,0.045454545,0.009090909,0.009090909,0.018181818,0.009090909,0,0,0.009090909,0.027272727,0,0.018181818
1,5,0,0,0,0,0,0,0,0,0,0,0,0,115,21,18,13142.5,6.76,580,876,186,166,1,34.92,55.3,-1.275,0.130434783,0,0.034782609,0.147826087,0.034782609,0.086956522,0.2,0.026086957,0.147826087,0.043478261,0.008695652,0.017391304,0.008695652,0.026086957,0.008695652,0.008695652,0,0.052173913,0,0.017391304
1,1,0,0,0,0,0,0,0,0,0,0,0,0,69,2,2,7399.9,6.69,353,553,83,86,2,25.15,145.51,1.278,0.086956522,0,0.014492754,0.014492754,0.072463768,0.115942029,0.028985507,0.15942029,0,0.115942029,0.028985507,0.014492754,0.043478261,0.028985507,0.028985507,0.057971014,0.043478261,0.101449275,0.014492754,0.028985507
1,12,0,1,0,1,0,1,1,2,0,0,0,0,595,92,73,68497.6,5.32,3073,4784,820,925,15,45.35,90.2,-0.371,0.080672269,0.013445378,0.063865546,0.090756303,0.048739496,0.033613445,0.021848739,0.055462185,0.063865546,0.117647059,0.011764706,0.050420168,0.028571429,0.026890756,0.058823529,0.072268908,0.055462185,0.050420168,0.016806723,0.038655462
1,2,0,0,0,0,0,0,0,0,0,0,0,0,110,23,19,12614,6.59,559,848,174,161,1,40.38,54.36,-1.299,0.145454545,0,0.036363636,0.172727273,0.036363636,0.081818182,0.190909091,0.036363636,0.163636364,0.045454545,0.009090909,0,0.009090909,0.009090909,0.009090909,0,0.009090909,0.027272727,0,0.018181818
1,2,0,0,0,0,0,0,0,0,0,0,0,0,110,23,18,12554.9,6.48,558,843,171,161,1,42.14,54.36,-1.273,0.145454545,0,0.036363636,0.172727273,0.036363636,0.081818182,0.190909091,0.036363636,0.163636364,0.045454545,0.009090909,0,0.018181818,0.009090909,0,0,0.009090909,0.027272727,0,0.018181818
1,1,0,0,0,0,0,0,1,1,0,0,0,0,249,11,7,25340.4,5.35,1186,1817,281,325,4,25.38,114.86,0.874,0.148594378,0.008032129,0.02811245,0.016064257,0.064257028,0.128514056,0.016064257,0.080321285,0.024096386,0.104417671,0.008032129,0.040160643,0.048192771,0.008032129,0.004016064,0.064257028,0.060240964,0.096385542,0.012048193,0.040160643
1,36,0,2,0,2,0,0,0,0,0,0,0,0,441,43,37,49113.5,6.17,2185,3402,610,655,13,49.07,88.12,-0.149,0.088435374,0.011337868,0.040816327,0.056689342,0.063492063,0.0430839,0.031746032,0.0430839,0.022675737,0.131519274,0.01814059,0.06122449,0.045351474,0.036281179,0.06122449,0.120181406,0.058956916,0.038548753,0.015873016,0.011337868
1,9,0,0,0,0,0,0,0,0,1,1,0,2,229,16,10,21957.6,6.34,916,1317,307,325,4,32.36,26.86,-1.043,0.043668122,0,0.026200873,0.043668122,0,0.397379913,0.087336245,0.008733624,0.03930131,0.026200873,0.017467249,0.100436681,0,0.013100437,0.004366812,0.034934498,0.03930131,0.030567686,0,0.087336245
1,10,0,0,0,0,1,0,0,1,1,1,0,2,209,16,10,20394.1,6.37,853,1235,285,299,4,33.33,29.9,-1.038,0.052631579,0,0.023923445,0.052631579,0,0.358851675,0.100478469,0.009569378,0.043062201,0.028708134,0.019138756,0.090909091,0,0.014354067,0.004784689,0.04784689,0.038277512,0.033492823,0,0.081339713
1,8,0,0,0,0,0,0,0,0,1,1,0,2,162,13,13,16229.2,7.23,681,1020,226,233,4,33.38,38.58,-0.94,0.067901235,0,0.030864198,0.049382716,0.00617284,0.302469136,0.074074074,0.012345679,0.049382716,0.037037037,0.024691358,0.098765432,0,0.00617284,0.030864198,0.055555556,0.037037037,0.043209877,0,0.074074074
1,24,0,1,0,1,1,1,0,2,1,1,0,2,1040,155,103,119247.2,4.76,5380,8361,1393,1592,38,45.39,95.89,-0.221,0.066346154,0.0125,0.075,0.074038462,0.052884615,0.0375,0.014423077,0.051923077,0.053846154,0.124038462,0.024038462,0.046153846,0.049038462,0.058653846,0.045192308,0.061538462,0.034615385,0.071153846,0.016346154,0.030769231
1,7,0,0,0,0,0,0,0,0,0,1,0,1,115,11,8,11621.4,6.27,489,739,155,169,4,35.75,43.3,-0.905,0.055555556,0,0.025252525,0.055555556,0,0.348484848,0.101010101,0.01010101,0.045454545,0.03030303,0.02020202,0.085858586,0,0.015151515,0.005050505,0.050505051,0.04040404,0.035353535,0,0.075757576
1,7,0,0,0,0,0,2,0,2,1,1,0,2,86,4,9,9423.8,9.21,423,647,115,118,6,23.4,72.56,-0.049,0.081395349,0.046511628,0.011627907,0.034883721,0.023255814,0.127906977,0.023255814,0.069767442,0.058139535,0.034883721,0.023255814,0.046511628,0.034883721,0.011627907,0.046511628,0.058139535,0.081395349,0.081395349,0.034883721,0.069767442
1,6,0,1,0,1,0,1,0,1,0,0,0,0,141,24,19,15180.8,4.86,652,1036,184,221,6,41.79,61.63,-0.743,0.070921986,0.014184397,0.085106383,0.085106383,0.021276596,0.127659574,0,0.04964539,0.085106383,0.063829787,0.028368794,0.035460993,0.04964539,0.021276596,0.04964539,0.09929078,0.035460993,0.035460993,0.014184397,0.028368794
1,4,0,0,0,0,0,0,0,0,1,1,0,2,160,11,9,16078,6.53,678,995,215,231,7,24.59,40.25,-0.834,0.05,0.025,0.03125,0.0375,0.00625,0.3125,0.0625,0.01875,0.04375,0.04375,0.01875,0.11875,0,0.01875,0.0125,0.0375,0.03125,0.0375,0,0.09375
1,24,0,0,0,0,0,0,0,0,0,1,0,1,199,31,32,22549.5,7.62,971,1576,288,309,10,75.5,74.42,-0.571,0.038834951,0.038834951,0.067961165,0.077669903,0.058252427,0.04368932,0.019417476,0.063106796,0.067961165,0.097087379,0.019417476,0.024271845,0.038834951,0.033980583,0.077669903,0.116504854,0.04368932,0.063106796,0,0.009708738
1,4,0,0,0,0,0,0,0,0,1,1,0,2,176,17,10,18188.5,6.22,773,1131,239,256,10,56.87,44.89,-0.698,0.0625,0.045454545,0.034090909,0.0625,0.011363636,0.238636364,0.107954545,0.017045455,0.051136364,0.039772727,0.011363636,0.056818182,0,0.017045455,0.005681818,0.068181818,0.034090909,0.056818182,0,0.079545455
1,1,0,0,0,0,0,0,0,0,1,1,0,2,98,3,10,9925.5,9.37,413,690,130,129,12,44.4,66.63,-0.001,0.051020408,0.081632653,0.030612245,0,0.010204082,0.153061224,0,0.040816327,0.020408163,0.071428571,0.040816327,0.020408163,0.102040816,0.030612245,0.081632653,0.132653061,0.06122449,0.06122449,0.010204082,0
1,11,0,0,0,0,0,0,0,0,1,1,0,2,183,23,26,20761.8,8.82,889,1373,283,282,7,29.31,40.49,-1.295,0.032786885,0.010928962,0.06557377,0.06010929,0.032786885,0.12568306,0.06557377,0.032786885,0.076502732,0.038251366,0.027322404,0.043715847,0.038251366,0.087431694,0.06557377,0.054644809,0.06557377,0.032786885,0.010928962,0.032786885
1,13,0,0,0,0,0,1,0,1,1,0,0,1,204,22,31,23227.8,9.46,1056,1643,277,297,8,43.46,74.61,-0.389,0.068627451,0.009803922,0.039215686,0.068627451,0.06372549,0.058823529,0.019607843,0.06372549,0.112745098,0.073529412,0.029411765,0.034313725,0.044117647,0.029411765,0.039215686,0.102941176,0.039215686,0.049019608,0.024509804,0.029411765
1,2,0,0,1,1,0,0,0,0,0,1,0,1,191,31,30,21335.5,6.21,951,1525,261,281,7,46.28,85.24,-0.334,0.073298429,0.015706806,0.062827225,0.09947644,0.047120419,0.078534031,0.010471204,0.052356021,0.083769634,0.089005236,0.020942408,0.015706806,0.057591623,0.010471204,0.073298429,0.057591623,0.047120419,0.078534031,0.015706806,0.010471204
1,7,0,0,0,0,0,0,0,0,2,0,0,2,154,27,23,17531.7,5.39,785,1220,212,238,3,56.16,67.08,-0.644,0.071428571,0,0.038961039,0.136363636,0.077922078,0.051948052,0.012987013,0.045454545,0.097402597,0.045454545,0.019480519,0.051948052,0.058441558,0.025974026,0.051948052,0.084415584,0.025974026,0.084415584,0.019480519,0
1,26,0,0,0,0,0,0,0,0,1,1,0,2,180,9,11,18489.6,8.56,801,1271,231,260,6,28.61,71.56,-0.132,0.094444444,0.016666667,0.038888889,0.011111111,0.033333333,0.105555556,0.022222222,0.05,0.027777778,0.055555556,0.016666667,0.055555556,0.072222222,0.044444444,0.033333333,0.122222222,0.105555556,0.072222222,0.011111111,0.011111111
1,7,0,0,0,0,0,0,0,0,0,0,0,0,287,24,25,32535.3,7.64,1457,2181,399,433,10,42.96,67.28,-0.385,0.069686411,0.017421603,0.052264808,0.031358885,0.066202091,0.069686411,0.017421603,0.034843206,0.038327526,0.073170732,0.017421603,0.066202091,0.027874564,0.069686411,0.048780488,0.097560976,0.066202091,0.06271777,0.034843206,0.038327526
1,5,0,0,0,0,0,0,0,0,0,1,0,1,248,18,22,27659.5,8.77,1288,1977,319,332,13,47.45,105.44,0.528,0.10483871,0.02016129,0.024193548,0.048387097,0.088709677,0.080645161,0.024193548,0.060483871,0.048387097,0.129032258,0.032258065,0.024193548,0.02016129,0.028225806,0.040322581,0.064516129,0.036290323,0.072580645,0.016129032,0.036290323
1,6,0,0,0,0,0,0,0,0,1,1,0,2,288,24,26,32570.3,8.22,1454,2178,402,435,10,42.75,65.07,-0.438,0.079861111,0.017361111,0.052083333,0.03125,0.065972222,0.069444444,0.013888889,0.038194444,0.038194444,0.069444444,0.017361111,0.072916667,0.03125,0.069444444,0.052083333,0.097222222,0.059027778,0.052083333,0.03125,0.041666667
1,27,0,0,0,0,0,1,1,2,1,0,0,1,228,21,28,24795.6,9.27,1126,1781,287,327,7,37.18,80.83,-0.18,0.140350877,0,0.026315789,0.065789474,0.026315789,0.048245614,0.00877193,0.021929825,0.105263158,0.048245614,0.030701754,0.026315789,0.074561404,0.052631579,0.01754386,0.057017544,0.048245614,0.135964912,0.004385965,0.061403509
1,8,0,1,0,1,0,0,0,0,1,1,0,2,195,10,16,21852.8,8.98,980,1492,264,285,10,29.56,80.56,-0.04,0.076923077,0.035897436,0.046153846,0.005128205,0.041025641,0.066666667,0.015384615,0.071794872,0.01025641,0.076923077,0.015384615,0.041025641,0.046153846,0.041025641,0.071794872,0.102564103,0.087179487,0.051282051,0.015384615,0.082051282
1,7,0,0,0,0,0,0,0,0,1,1,0,2,287,23,26,32511.3,8.6,1455,2185,401,433,9,42.54,67.32,-0.408,0.076655052,0.013937282,0.052264808,0.027874564,0.066202091,0.069686411,0.013937282,0.041811847,0.038327526,0.069686411,0.017421603,0.069686411,0.027874564,0.073170732,0.052264808,0.094076655,0.066202091,0.055749129,0.031358885,0.041811847
1,3,0,0,0,0,0,1,0,1,1,1,0,2,186,27,22,21134,5.9,933,1486,266,282,6,41.73,95.27,-0.34,0.037634409,0.021505376,0.064516129,0.080645161,0.037634409,0.053763441,0.043010753,0.069892473,0.048387097,0.096774194,0.010752688,0.037634409,0.048387097,0.043010753,0.069892473,0.080645161,0.037634409,0.091397849,0.005376344,0.021505376
1,13,1,0,0,1,1,2,0,3,1,1,0,2,386,45,52,43382,9.03,1894,3011,547,589,16,28.71,71.68,-0.625,0.054404145,0.010362694,0.054404145,0.062176166,0.041450777,0.069948187,0.012953368,0.049222798,0.080310881,0.064766839,0.031088083,0.085492228,0.03626943,0.049222798,0.054404145,0.080310881,0.051813472,0.075129534,0.012953368,0.023316062
1,21,0,2,0,2,0,0,0,0,1,1,0,2,715,93,85,77582.8,6.17,3423,5606,962,1054,15,34.37,108.29,-0.06,0.092307692,0.011188811,0.074125874,0.055944056,0.01958042,0.071328671,0.025174825,0.071328671,0.065734266,0.12027972,0.00979021,0.033566434,0.027972028,0.030769231,0.053146853,0.081118881,0.047552448,0.083916084,0.005594406,0.01958042
1,12,0,2,0,2,0,0,1,1,1,1,0,2,236,68,43,26216,5.02,1127,1829,311,395,5,55.16,62.71,-1.203,0.055084746,0.012711864,0.038135593,0.25,0.012711864,0.097457627,0.055084746,0.016949153,0.173728814,0.063559322,0.008474576,0.004237288,0.025423729,0.004237288,0.008474576,0.059322034,0.021186441,0.088983051,0,0.004237288
1,9,0,0,0,0,1,0,0,1,1,1,0,2,256,29,23,25950,6.03,1077,1637,351,399,2,2.7,24.8,-1.134,0.046875,0,0.08203125,0.03125,0.0234375,0.26953125,0.046875,0.01953125,0.03515625,0.01171875,0.0078125,0.02734375,0.015625,0.05078125,0.0546875,0.046875,0.15234375,0.02734375,0,0.05078125
1,4,0,0,0,0,0,1,1,2,0,1,0,1,195,30,22,21782.6,4.91,982,1542,256,301,1,26.52,97.38,-0.212,0.087179487,0,0.061538462,0.092307692,0.035897436,0.061538462,0.01025641,0.056410256,0.082051282,0.071794872,0.005128205,0.066666667,0.020512821,0.030769231,0.030769231,0.041025641,0.056410256,0.133333333,0.020512821,0.035897436
1,13,0,2,0,2,0,0,1,1,1,1,0,2,549,73,68,62281.6,6.4,2796,4329,747,833,17,48.07,76.14,-0.517,0.047358834,0.012750455,0.06557377,0.067395264,0.054644809,0.058287796,0.030965392,0.041894353,0.083788707,0.091074681,0.018214936,0.04007286,0.06010929,0.043715847,0.04007286,0.0856102,0.045537341,0.067395264,0.010928962,0.034608379
1,21,0,0,0,0,0,0,1,1,0,1,0,1,612,75,71,67072.6,6.27,2989,4724,830,884,20,35.93,89.04,-0.19,0.076797386,0.008169935,0.057189542,0.065359477,0.035947712,0.102941176,0.016339869,0.066993464,0.052287582,0.078431373,0.024509804,0.031045752,0.052287582,0.032679739,0.06372549,0.073529412,0.032679739,0.08496732,0.016339869,0.027777778
1,43,0,0,0,0,0,0,0,0,1,1,0,2,612,66,62,67714.9,6.56,3039,4722,816,901,19,39.49,77.76,-0.353,0.071895425,0.011437908,0.052287582,0.055555556,0.049019608,0.065359477,0.031045752,0.040849673,0.06372549,0.091503268,0.019607843,0.049019608,0.078431373,0.034313725,0.037581699,0.066993464,0.076797386,0.065359477,0.011437908,0.027777778
1,13,0,0,0,0,0,0,0,0,1,1,0,2,454,42,44,51387.7,8.22,2354,3555,637,637,13,32.81,86.28,-0.23,0.059471366,0.008810573,0.055066079,0.037444934,0.04185022,0.072687225,0.059471366,0.030837004,0.04845815,0.114537445,0.019823789,0.039647577,0.070484581,0.015418502,0.04845815,0.072687225,0.050660793,0.081497797,0.035242291,0.037444934
1,11,0,0,0,0,0,0,1,1,1,1,0,2,173,18,22,19699.6,9.3,888,1383,245,251,6,48.28,76.01,-0.352,0.052023121,0.005780347,0.046242775,0.057803468,0.069364162,0.057803468,0.028901734,0.063583815,0.052023121,0.057803468,0.028901734,0.046242775,0.080924855,0.028901734,0.075144509,0.057803468,0.075144509,0.080924855,0.005780347,0.028901734
1,9,0,1,0,1,0,1,0,1,1,1,0,2,325,40,35,35647.7,5.84,1610,2537,421,479,6,20.78,97.72,-0.065,0.086153846,0.015384615,0.070769231,0.052307692,0.04,0.052307692,0.021538462,0.030769231,0.076923077,0.110769231,0.003076923,0.049230769,0.052307692,0.018461538,0.030769231,0.070769231,0.058461538,0.116923077,0.015384615,0.027692308
1,13,0,0,0,0,0,0,0,0,1,1,0,2,524,52,62,57212.9,8.91,2548,4033,723,728,24,43.37,87.44,-0.121,0.082061069,0.02480916,0.051526718,0.047709924,0.04389313,0.108778626,0.02480916,0.055343511,0.055343511,0.083969466,0.020992366,0.034351145,0.051526718,0.040076336,0.062977099,0.047709924,0.041984733,0.085877863,0.011450382,0.02480916
1,13,0,2,0,2,0,1,0,1,1,1,0,2,137,11,21,15500.8,9.64,687,1077,207,190,7,37.1,74.89,-0.43,0.138686131,0.03649635,0.02919708,0.051094891,0.02919708,0.04379562,0.04379562,0.04379562,0.072992701,0.058394161,0.01459854,0.04379562,0.04379562,0.04379562,0.080291971,0.065693431,0.02189781,0.072992701,0.02189781,0.04379562
1,19,0,0,0,0,0,2,2,4,1,1,0,2,496,63,52,55196.9,5.58,2464,3910,660,748,14,49.74,96.31,-0.236,0.066532258,0.010080645,0.058467742,0.068548387,0.028225806,0.060483871,0.022177419,0.0625,0.0625,0.114919355,0.018145161,0.044354839,0.050403226,0.040322581,0.04233871,0.088709677,0.044354839,0.070564516,0.012096774,0.034274194
1,29,0,0,0,0,1,0,0,1,1,1,0,2,412,50,52,45052,8.2,2015,3155,551,606,8,47.89,78.96,-0.406,0.101941748,0.007281553,0.055825243,0.065533981,0.04368932,0.082524272,0.016990291,0.046116505,0.075242718,0.099514563,0.012135922,0.031553398,0.063106796,0.031553398,0.050970874,0.099514563,0.029126214,0.041262136,0.012135922,0.033980583
1,14,0,1,0,1,1,0,2,3,1,1,0,2,535,49,56,60291.5,8.88,2722,4193,741,784,14,36.6,86.71,-0.228,0.063551402,0.009345794,0.042990654,0.048598131,0.046728972,0.078504673,0.028037383,0.061682243,0.05046729,0.085981308,0.01682243,0.056074766,0.035514019,0.041121495,0.054205607,0.080373832,0.052336449,0.078504673,0.018691589,0.05046729
1,20,0,0,0,0,0,0,1,1,1,1,0,2,230,42,25,24888,4.52,1105,1756,278,362,5,40.9,92,-0.18,0.108695652,0.004347826,0.091304348,0.091304348,0.02173913,0.060869565,0.008695652,0.039130435,0.086956522,0.091304348,0.017391304,0.013043478,0.034782609,0.013043478,0.02173913,0.091304348,0.052173913,0.104347826,0.013043478,0.034782609
1,28,0,1,0,1,0,0,0,0,1,1,0,2,518,51,56,55823.7,8.76,2499,3952,682,741,13,39.79,86.8,-0.066,0.084942085,0.00965251,0.048262548,0.05019305,0.057915058,0.094594595,0.021235521,0.071428571,0.05984556,0.073359073,0.015444015,0.034749035,0.052123552,0.028957529,0.048262548,0.088803089,0.05984556,0.075289575,0.005791506,0.019305019
1,12,0,0,0,0,2,0,1,3,1,1,0,2,233,24,23,26211.8,6.51,1175,1818,308,350,11,46.3,83.78,-0.291,0.081545064,0.030042918,0.051502146,0.051502146,0.0472103,0.051502146,0.021459227,0.068669528,0.077253219,0.090128755,0.017167382,0.060085837,0.042918455,0.068669528,0.021459227,0.081545064,0.030042918,0.0472103,0.008583691,0.051502146
1,9,0,0,0,0,0,0,1,1,0,1,0,1,172,20,23,19418.2,9.34,854,1356,248,252,9,49.27,73.02,-0.392,0.058139535,0,0.052325581,0.063953488,0.040697674,0.069767442,0.023255814,0.052325581,0.029069767,0.046511628,0.052325581,0.029069767,0.075581395,0.01744186,0.104651163,0.075581395,0.069767442,0.098837209,0.005813953,0.034883721
1,9,1,0,0,1,0,0,0,0,1,1,0,2,255,30,25,28621.6,5.81,1277,1999,351,377,10,62.6,93.29,-0.224,0.066666667,0.011764706,0.054901961,0.062745098,0.023529412,0.062745098,0.02745098,0.070588235,0.039215686,0.101960784,0.02745098,0.047058824,0.058823529,0.031372549,0.058823529,0.098039216,0.031372549,0.066666667,0.02745098,0.031372549
1,3,0,1,0,1,0,0,0,0,1,1,0,2,267,28,25,28484.6,6.16,1263,2012,342,382,12,23.99,94.91,0.116,0.08988764,0.02247191,0.052434457,0.052434457,0.04494382,0.097378277,0.026217228,0.063670412,0.063670412,0.078651685,0.02247191,0.059925094,0.029962547,0.011235955,0.029962547,0.071161049,0.052434457,0.104868914,0.003745318,0.02247191
